id,브랜드,차종,연식,세부모델,category,name,price
23816,마세라티,SUV,2011,프리미엄,engine,엔진 플러싱 및 첨가제,80000
23817,마세라티,SUV,2011,프리미엄,brake,앞 브레이크 패드 교환,120000
23818,마세라티,SUV,2011,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
23819,마세라티,SUV,2011,프리미엄,brake,브레이크 오일 1:1 교환,90000
23820,마세라티,SUV,2011,프리미엄,transmission,미션오일 교환 패키지,350000
23821,마세라티,SUV,2011,프리미엄,filter,실내 에어컨/히터 필터,50000
23822,마세라티,SUV,2011,프리미엄,battery,배터리 교체 (수입차전용),220000
23823,마세라티,SUV,2011,프리미엄,inspection,기본 무상 점검 (이벤트),0
23824,마세라티,SUV,2011,스포츠,engine,엔진오일 교환 (기본 합성유),150000
23825,마세라티,SUV,2011,스포츠,engine,엔진 플러싱 및 첨가제,80000
23826,마세라티,SUV,2011,스포츠,brake,앞 브레이크 패드 교환,120000
23827,마세라티,SUV,2011,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
23828,마세라티,SUV,2011,스포츠,brake,브레이크 오일 1:1 교환,90000
23829,마세라티,SUV,2011,스포츠,transmission,미션오일 교환 패키지,350000
23830,마세라티,SUV,2011,스포츠,filter,실내 에어컨/히터 필터,50000
23831,마세라티,SUV,2011,스포츠,battery,배터리 교체 (수입차전용),220000
23832,마세라티,SUV,2011,스포츠,inspection,기본 무상 점검 (이벤트),0
23833,마세라티,SUV,2010,기본형,engine,엔진오일 교환 (기본 합성유),150000
23834,마세라티,SUV,2010,기본형,engine,엔진 플러싱 및 첨가제,80000
23835,마세라티,SUV,2010,기본형,brake,앞 브레이크 패드 교환,120000
23836,마세라티,SUV,2010,기본형,brake,뒤 브레이크 패드/센서 교환,140000
23837,마세라티,SUV,2010,기본형,brake,브레이크 오일 1:1 교환,90000
23838,마세라티,SUV,2010,기본형,transmission,미션오일 교환 패키지,350000
23839,마세라티,SUV,2010,기본형,filter,실내 에어컨/히터 필터,50000
23840,마세라티,SUV,2010,기본형,battery,배터리 교체 (수입차전용),220000
23841,마세라티,SUV,2010,기본형,inspection,기본 무상 점검 (이벤트),0
23842,마세라티,SUV,2010,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
23843,마세라티,SUV,2010,프리미엄,engine,엔진 플러싱 및 첨가제,80000
23844,마세라티,SUV,2010,프리미엄,brake,앞 브레이크 패드 교환,120000
23845,마세라티,SUV,2010,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
23846,마세라티,SUV,2010,프리미엄,brake,브레이크 오일 1:1 교환,90000
23847,마세라티,SUV,2010,프리미엄,transmission,미션오일 교환 패키지,350000
23848,마세라티,SUV,2010,프리미엄,filter,실내 에어컨/히터 필터,50000
23849,마세라티,SUV,2010,프리미엄,battery,배터리 교체 (수입차전용),220000
23850,마세라티,SUV,2010,프리미엄,inspection,기본 무상 점검 (이벤트),0
23851,마세라티,SUV,2010,스포츠,engine,엔진오일 교환 (기본 합성유),150000
23852,마세라티,SUV,2010,스포츠,engine,엔진 플러싱 및 첨가제,80000
23853,마세라티,SUV,2010,스포츠,brake,앞 브레이크 패드 교환,120000
23854,마세라티,SUV,2010,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
23855,마세라티,SUV,2010,스포츠,brake,브레이크 오일 1:1 교환,90000
23856,마세라티,SUV,2010,스포츠,transmission,미션오일 교환 패키지,350000
23857,마세라티,SUV,2010,스포츠,filter,실내 에어컨/히터 필터,50000
23858,마세라티,SUV,2010,스포츠,battery,배터리 교체 (수입차전용),220000
23859,마세라티,SUV,2010,스포츠,inspection,기본 무상 점검 (이벤트),0
23860,마세라티,SUV,2009,기본형,engine,엔진오일 교환 (기본 합성유),150000
23861,마세라티,SUV,2009,기본형,engine,엔진 플러싱 및 첨가제,80000
23862,마세라티,SUV,2009,기본형,brake,앞 브레이크 패드 교환,120000
23863,마세라티,SUV,2009,기본형,brake,뒤 브레이크 패드/센서 교환,140000
23864,마세라티,SUV,2009,기본형,brake,브레이크 오일 1:1 교환,90000
23865,마세라티,SUV,2009,기본형,transmission,미션오일 교환 패키지,350000
23866,마세라티,SUV,2009,기본형,filter,실내 에어컨/히터 필터,50000
23867,마세라티,SUV,2009,기본형,battery,배터리 교체 (수입차전용),220000
23868,마세라티,SUV,2009,기본형,inspection,기본 무상 점검 (이벤트),0
23869,마세라티,SUV,2009,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
23870,마세라티,SUV,2009,프리미엄,engine,엔진 플러싱 및 첨가제,80000
23871,마세라티,SUV,2009,프리미엄,brake,앞 브레이크 패드 교환,120000
23872,마세라티,SUV,2009,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
23873,마세라티,SUV,2009,프리미엄,brake,브레이크 오일 1:1 교환,90000
23874,마세라티,SUV,2009,프리미엄,transmission,미션오일 교환 패키지,350000
23875,마세라티,SUV,2009,프리미엄,filter,실내 에어컨/히터 필터,50000
23876,마세라티,SUV,2009,프리미엄,battery,배터리 교체 (수입차전용),220000
23877,마세라티,SUV,2009,프리미엄,inspection,기본 무상 점검 (이벤트),0
23878,마세라티,SUV,2009,스포츠,engine,엔진오일 교환 (기본 합성유),150000
23879,마세라티,SUV,2009,스포츠,engine,엔진 플러싱 및 첨가제,80000
23880,마세라티,SUV,2009,스포츠,brake,앞 브레이크 패드 교환,120000
23881,마세라티,SUV,2009,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
23882,마세라티,SUV,2009,스포츠,brake,브레이크 오일 1:1 교환,90000
23883,마세라티,SUV,2009,스포츠,transmission,미션오일 교환 패키지,350000
23884,마세라티,SUV,2009,스포츠,filter,실내 에어컨/히터 필터,50000
23885,마세라티,SUV,2009,스포츠,battery,배터리 교체 (수입차전용),220000
23886,마세라티,SUV,2009,스포츠,inspection,기본 무상 점검 (이벤트),0
23887,마세라티,SUV,2008,기본형,engine,엔진오일 교환 (기본 합성유),150000
23888,마세라티,SUV,2008,기본형,engine,엔진 플러싱 및 첨가제,80000
23889,마세라티,SUV,2008,기본형,brake,앞 브레이크 패드 교환,120000
23890,마세라티,SUV,2008,기본형,brake,뒤 브레이크 패드/센서 교환,140000
23891,마세라티,SUV,2008,기본형,brake,브레이크 오일 1:1 교환,90000
23892,마세라티,SUV,2008,기본형,transmission,미션오일 교환 패키지,350000
23893,마세라티,SUV,2008,기본형,filter,실내 에어컨/히터 필터,50000
23894,마세라티,SUV,2008,기본형,battery,배터리 교체 (수입차전용),220000
23895,마세라티,SUV,2008,기본형,inspection,기본 무상 점검 (이벤트),0
23896,마세라티,SUV,2008,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
23897,마세라티,SUV,2008,프리미엄,engine,엔진 플러싱 및 첨가제,80000
23898,마세라티,SUV,2008,프리미엄,brake,앞 브레이크 패드 교환,120000
23899,마세라티,SUV,2008,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
23900,마세라티,SUV,2008,프리미엄,brake,브레이크 오일 1:1 교환,90000
23901,마세라티,SUV,2008,프리미엄,transmission,미션오일 교환 패키지,350000
23902,마세라티,SUV,2008,프리미엄,filter,실내 에어컨/히터 필터,50000
23903,마세라티,SUV,2008,프리미엄,battery,배터리 교체 (수입차전용),220000
23904,마세라티,SUV,2008,프리미엄,inspection,기본 무상 점검 (이벤트),0
23905,마세라티,SUV,2008,스포츠,engine,엔진오일 교환 (기본 합성유),150000
23906,마세라티,SUV,2008,스포츠,engine,엔진 플러싱 및 첨가제,80000
23907,마세라티,SUV,2008,스포츠,brake,앞 브레이크 패드 교환,120000
23908,마세라티,SUV,2008,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
23909,마세라티,SUV,2008,스포츠,brake,브레이크 오일 1:1 교환,90000
23910,마세라티,SUV,2008,스포츠,transmission,미션오일 교환 패키지,350000
23911,마세라티,SUV,2008,스포츠,filter,실내 에어컨/히터 필터,50000
23912,마세라티,SUV,2008,스포츠,battery,배터리 교체 (수입차전용),220000
23913,마세라티,SUV,2008,스포츠,inspection,기본 무상 점검 (이벤트),0
23914,마세라티,SUV,2007,기본형,engine,엔진오일 교환 (기본 합성유),150000
23915,마세라티,SUV,2007,기본형,engine,엔진 플러싱 및 첨가제,80000
23916,마세라티,SUV,2007,기본형,brake,앞 브레이크 패드 교환,120000
23917,마세라티,SUV,2007,기본형,brake,뒤 브레이크 패드/센서 교환,140000
23918,마세라티,SUV,2007,기본형,brake,브레이크 오일 1:1 교환,90000
23919,마세라티,SUV,2007,기본형,transmission,미션오일 교환 패키지,350000
23920,마세라티,SUV,2007,기본형,filter,실내 에어컨/히터 필터,50000
23921,마세라티,SUV,2007,기본형,battery,배터리 교체 (수입차전용),220000
23922,마세라티,SUV,2007,기본형,inspection,기본 무상 점검 (이벤트),0
23923,마세라티,SUV,2007,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
23924,마세라티,SUV,2007,프리미엄,engine,엔진 플러싱 및 첨가제,80000
23925,마세라티,SUV,2007,프리미엄,brake,앞 브레이크 패드 교환,120000
23926,마세라티,SUV,2007,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
23927,마세라티,SUV,2007,프리미엄,brake,브레이크 오일 1:1 교환,90000
23928,마세라티,SUV,2007,프리미엄,transmission,미션오일 교환 패키지,350000
23929,마세라티,SUV,2007,프리미엄,filter,실내 에어컨/히터 필터,50000
23930,마세라티,SUV,2007,프리미엄,battery,배터리 교체 (수입차전용),220000
23931,마세라티,SUV,2007,프리미엄,inspection,기본 무상 점검 (이벤트),0
23932,마세라티,SUV,2007,스포츠,engine,엔진오일 교환 (기본 합성유),150000
23933,마세라티,SUV,2007,스포츠,engine,엔진 플러싱 및 첨가제,80000
23934,마세라티,SUV,2007,스포츠,brake,앞 브레이크 패드 교환,120000
23935,마세라티,SUV,2007,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
23936,마세라티,SUV,2007,스포츠,brake,브레이크 오일 1:1 교환,90000
23937,마세라티,SUV,2007,스포츠,transmission,미션오일 교환 패키지,350000
23938,마세라티,SUV,2007,스포츠,filter,실내 에어컨/히터 필터,50000
23939,마세라티,SUV,2007,스포츠,battery,배터리 교체 (수입차전용),220000
23940,마세라티,SUV,2007,스포츠,inspection,기본 무상 점검 (이벤트),0
23941,마세라티,쿠페,2026,기본형,engine,엔진오일 교환 (기본 합성유),150000
23942,마세라티,쿠페,2026,기본형,engine,엔진 플러싱 및 첨가제,80000
23943,마세라티,쿠페,2026,기본형,brake,앞 브레이크 패드 교환,120000
23944,마세라티,쿠페,2026,기본형,brake,뒤 브레이크 패드/센서 교환,140000
23945,마세라티,쿠페,2026,기본형,brake,브레이크 오일 1:1 교환,90000
23946,마세라티,쿠페,2026,기본형,transmission,미션오일 교환 패키지,350000
23947,마세라티,쿠페,2026,기본형,filter,실내 에어컨/히터 필터,50000
23948,마세라티,쿠페,2026,기본형,battery,배터리 교체 (수입차전용),220000
23949,마세라티,쿠페,2026,기본형,inspection,기본 무상 점검 (이벤트),0
23950,마세라티,쿠페,2026,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
23951,마세라티,쿠페,2026,프리미엄,engine,엔진 플러싱 및 첨가제,80000
23952,마세라티,쿠페,2026,프리미엄,brake,앞 브레이크 패드 교환,120000
23953,마세라티,쿠페,2026,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
23954,마세라티,쿠페,2026,프리미엄,brake,브레이크 오일 1:1 교환,90000
23955,마세라티,쿠페,2026,프리미엄,transmission,미션오일 교환 패키지,350000
23956,마세라티,쿠페,2026,프리미엄,filter,실내 에어컨/히터 필터,50000
23957,마세라티,쿠페,2026,프리미엄,battery,배터리 교체 (수입차전용),220000
23958,마세라티,쿠페,2026,프리미엄,inspection,기본 무상 점검 (이벤트),0
23959,마세라티,쿠페,2026,스포츠,engine,엔진오일 교환 (기본 합성유),150000
23960,마세라티,쿠페,2026,스포츠,engine,엔진 플러싱 및 첨가제,80000
23961,마세라티,쿠페,2026,스포츠,brake,앞 브레이크 패드 교환,120000
23962,마세라티,쿠페,2026,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
23963,마세라티,쿠페,2026,스포츠,brake,브레이크 오일 1:1 교환,90000
23964,마세라티,쿠페,2026,스포츠,transmission,미션오일 교환 패키지,350000
23965,마세라티,쿠페,2026,스포츠,filter,실내 에어컨/히터 필터,50000
23966,마세라티,쿠페,2026,스포츠,battery,배터리 교체 (수입차전용),220000
23967,마세라티,쿠페,2026,스포츠,inspection,기본 무상 점검 (이벤트),0
23968,마세라티,쿠페,2025,기본형,engine,엔진오일 교환 (기본 합성유),150000
23969,마세라티,쿠페,2025,기본형,engine,엔진 플러싱 및 첨가제,80000
23970,마세라티,쿠페,2025,기본형,brake,앞 브레이크 패드 교환,120000
23971,마세라티,쿠페,2025,기본형,brake,뒤 브레이크 패드/센서 교환,140000
23972,마세라티,쿠페,2025,기본형,brake,브레이크 오일 1:1 교환,90000
23973,마세라티,쿠페,2025,기본형,transmission,미션오일 교환 패키지,350000
23974,마세라티,쿠페,2025,기본형,filter,실내 에어컨/히터 필터,50000
23975,마세라티,쿠페,2025,기본형,battery,배터리 교체 (수입차전용),220000
23976,마세라티,쿠페,2025,기본형,inspection,기본 무상 점검 (이벤트),0
23977,마세라티,쿠페,2025,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
23978,마세라티,쿠페,2025,프리미엄,engine,엔진 플러싱 및 첨가제,80000
23979,마세라티,쿠페,2025,프리미엄,brake,앞 브레이크 패드 교환,120000
23980,마세라티,쿠페,2025,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
23981,마세라티,쿠페,2025,프리미엄,brake,브레이크 오일 1:1 교환,90000
23982,마세라티,쿠페,2025,프리미엄,transmission,미션오일 교환 패키지,350000
23983,마세라티,쿠페,2025,프리미엄,filter,실내 에어컨/히터 필터,50000
23984,마세라티,쿠페,2025,프리미엄,battery,배터리 교체 (수입차전용),220000
23985,마세라티,쿠페,2025,프리미엄,inspection,기본 무상 점검 (이벤트),0
23986,마세라티,쿠페,2025,스포츠,engine,엔진오일 교환 (기본 합성유),150000
23987,마세라티,쿠페,2025,스포츠,engine,엔진 플러싱 및 첨가제,80000
23988,마세라티,쿠페,2025,스포츠,brake,앞 브레이크 패드 교환,120000
23989,마세라티,쿠페,2025,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
23990,마세라티,쿠페,2025,스포츠,brake,브레이크 오일 1:1 교환,90000
23991,마세라티,쿠페,2025,스포츠,transmission,미션오일 교환 패키지,350000
23992,마세라티,쿠페,2025,스포츠,filter,실내 에어컨/히터 필터,50000
23993,마세라티,쿠페,2025,스포츠,battery,배터리 교체 (수입차전용),220000
23994,마세라티,쿠페,2025,스포츠,inspection,기본 무상 점검 (이벤트),0
23995,마세라티,쿠페,2024,기본형,engine,엔진오일 교환 (기본 합성유),150000
23996,마세라티,쿠페,2024,기본형,engine,엔진 플러싱 및 첨가제,80000
23997,마세라티,쿠페,2024,기본형,brake,앞 브레이크 패드 교환,120000
23998,마세라티,쿠페,2024,기본형,brake,뒤 브레이크 패드/센서 교환,140000
23999,마세라티,쿠페,2024,기본형,brake,브레이크 오일 1:1 교환,90000
24000,마세라티,쿠페,2024,기본형,transmission,미션오일 교환 패키지,350000
24001,마세라티,쿠페,2024,기본형,filter,실내 에어컨/히터 필터,50000
24002,마세라티,쿠페,2024,기본형,battery,배터리 교체 (수입차전용),220000
24003,마세라티,쿠페,2024,기본형,inspection,기본 무상 점검 (이벤트),0
24004,마세라티,쿠페,2024,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24005,마세라티,쿠페,2024,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24006,마세라티,쿠페,2024,프리미엄,brake,앞 브레이크 패드 교환,120000
24007,마세라티,쿠페,2024,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24008,마세라티,쿠페,2024,프리미엄,brake,브레이크 오일 1:1 교환,90000
24009,마세라티,쿠페,2024,프리미엄,transmission,미션오일 교환 패키지,350000
24010,마세라티,쿠페,2024,프리미엄,filter,실내 에어컨/히터 필터,50000
24011,마세라티,쿠페,2024,프리미엄,battery,배터리 교체 (수입차전용),220000
24012,마세라티,쿠페,2024,프리미엄,inspection,기본 무상 점검 (이벤트),0
24013,마세라티,쿠페,2024,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24014,마세라티,쿠페,2024,스포츠,engine,엔진 플러싱 및 첨가제,80000
24015,마세라티,쿠페,2024,스포츠,brake,앞 브레이크 패드 교환,120000
24016,마세라티,쿠페,2024,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24017,마세라티,쿠페,2024,스포츠,brake,브레이크 오일 1:1 교환,90000
24018,마세라티,쿠페,2024,스포츠,transmission,미션오일 교환 패키지,350000
24019,마세라티,쿠페,2024,스포츠,filter,실내 에어컨/히터 필터,50000
24020,마세라티,쿠페,2024,스포츠,battery,배터리 교체 (수입차전용),220000
24021,마세라티,쿠페,2024,스포츠,inspection,기본 무상 점검 (이벤트),0
24022,마세라티,쿠페,2023,기본형,engine,엔진오일 교환 (기본 합성유),150000
24023,마세라티,쿠페,2023,기본형,engine,엔진 플러싱 및 첨가제,80000
24024,마세라티,쿠페,2023,기본형,brake,앞 브레이크 패드 교환,120000
24025,마세라티,쿠페,2023,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24026,마세라티,쿠페,2023,기본형,brake,브레이크 오일 1:1 교환,90000
24027,마세라티,쿠페,2023,기본형,transmission,미션오일 교환 패키지,350000
24028,마세라티,쿠페,2023,기본형,filter,실내 에어컨/히터 필터,50000
24029,마세라티,쿠페,2023,기본형,battery,배터리 교체 (수입차전용),220000
24030,마세라티,쿠페,2023,기본형,inspection,기본 무상 점검 (이벤트),0
24031,마세라티,쿠페,2023,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24032,마세라티,쿠페,2023,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24033,마세라티,쿠페,2023,프리미엄,brake,앞 브레이크 패드 교환,120000
24034,마세라티,쿠페,2023,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24035,마세라티,쿠페,2023,프리미엄,brake,브레이크 오일 1:1 교환,90000
24036,마세라티,쿠페,2023,프리미엄,transmission,미션오일 교환 패키지,350000
24037,마세라티,쿠페,2023,프리미엄,filter,실내 에어컨/히터 필터,50000
24038,마세라티,쿠페,2023,프리미엄,battery,배터리 교체 (수입차전용),220000
24039,마세라티,쿠페,2023,프리미엄,inspection,기본 무상 점검 (이벤트),0
24040,마세라티,쿠페,2023,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24041,마세라티,쿠페,2023,스포츠,engine,엔진 플러싱 및 첨가제,80000
24042,마세라티,쿠페,2023,스포츠,brake,앞 브레이크 패드 교환,120000
24043,마세라티,쿠페,2023,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24044,마세라티,쿠페,2023,스포츠,brake,브레이크 오일 1:1 교환,90000
24045,마세라티,쿠페,2023,스포츠,transmission,미션오일 교환 패키지,350000
24046,마세라티,쿠페,2023,스포츠,filter,실내 에어컨/히터 필터,50000
24047,마세라티,쿠페,2023,스포츠,battery,배터리 교체 (수입차전용),220000
24048,마세라티,쿠페,2023,스포츠,inspection,기본 무상 점검 (이벤트),0
24049,마세라티,쿠페,2022,기본형,engine,엔진오일 교환 (기본 합성유),150000
24050,마세라티,쿠페,2022,기본형,engine,엔진 플러싱 및 첨가제,80000
24051,마세라티,쿠페,2022,기본형,brake,앞 브레이크 패드 교환,120000
24052,마세라티,쿠페,2022,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24053,마세라티,쿠페,2022,기본형,brake,브레이크 오일 1:1 교환,90000
24054,마세라티,쿠페,2022,기본형,transmission,미션오일 교환 패키지,350000
24055,마세라티,쿠페,2022,기본형,filter,실내 에어컨/히터 필터,50000
24056,마세라티,쿠페,2022,기본형,battery,배터리 교체 (수입차전용),220000
24057,마세라티,쿠페,2022,기본형,inspection,기본 무상 점검 (이벤트),0
24058,마세라티,쿠페,2022,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24059,마세라티,쿠페,2022,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24060,마세라티,쿠페,2022,프리미엄,brake,앞 브레이크 패드 교환,120000
24061,마세라티,쿠페,2022,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24062,마세라티,쿠페,2022,프리미엄,brake,브레이크 오일 1:1 교환,90000
24063,마세라티,쿠페,2022,프리미엄,transmission,미션오일 교환 패키지,350000
24064,마세라티,쿠페,2022,프리미엄,filter,실내 에어컨/히터 필터,50000
24065,마세라티,쿠페,2022,프리미엄,battery,배터리 교체 (수입차전용),220000
24066,마세라티,쿠페,2022,프리미엄,inspection,기본 무상 점검 (이벤트),0
24067,마세라티,쿠페,2022,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24068,마세라티,쿠페,2022,스포츠,engine,엔진 플러싱 및 첨가제,80000
24069,마세라티,쿠페,2022,스포츠,brake,앞 브레이크 패드 교환,120000
24070,마세라티,쿠페,2022,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24071,마세라티,쿠페,2022,스포츠,brake,브레이크 오일 1:1 교환,90000
24072,마세라티,쿠페,2022,스포츠,transmission,미션오일 교환 패키지,350000
24073,마세라티,쿠페,2022,스포츠,filter,실내 에어컨/히터 필터,50000
24074,마세라티,쿠페,2022,스포츠,battery,배터리 교체 (수입차전용),220000
24075,마세라티,쿠페,2022,스포츠,inspection,기본 무상 점검 (이벤트),0
24076,마세라티,쿠페,2021,기본형,engine,엔진오일 교환 (기본 합성유),150000
24077,마세라티,쿠페,2021,기본형,engine,엔진 플러싱 및 첨가제,80000
24078,마세라티,쿠페,2021,기본형,brake,앞 브레이크 패드 교환,120000
24079,마세라티,쿠페,2021,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24080,마세라티,쿠페,2021,기본형,brake,브레이크 오일 1:1 교환,90000
24081,마세라티,쿠페,2021,기본형,transmission,미션오일 교환 패키지,350000
24082,마세라티,쿠페,2021,기본형,filter,실내 에어컨/히터 필터,50000
24083,마세라티,쿠페,2021,기본형,battery,배터리 교체 (수입차전용),220000
24084,마세라티,쿠페,2021,기본형,inspection,기본 무상 점검 (이벤트),0
24085,마세라티,쿠페,2021,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24086,마세라티,쿠페,2021,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24087,마세라티,쿠페,2021,프리미엄,brake,앞 브레이크 패드 교환,120000
24088,마세라티,쿠페,2021,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24089,마세라티,쿠페,2021,프리미엄,brake,브레이크 오일 1:1 교환,90000
24090,마세라티,쿠페,2021,프리미엄,transmission,미션오일 교환 패키지,350000
24091,마세라티,쿠페,2021,프리미엄,filter,실내 에어컨/히터 필터,50000
24092,마세라티,쿠페,2021,프리미엄,battery,배터리 교체 (수입차전용),220000
24093,마세라티,쿠페,2021,프리미엄,inspection,기본 무상 점검 (이벤트),0
24094,마세라티,쿠페,2021,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24095,마세라티,쿠페,2021,스포츠,engine,엔진 플러싱 및 첨가제,80000
24096,마세라티,쿠페,2021,스포츠,brake,앞 브레이크 패드 교환,120000
24097,마세라티,쿠페,2021,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24098,마세라티,쿠페,2021,스포츠,brake,브레이크 오일 1:1 교환,90000
24099,마세라티,쿠페,2021,스포츠,transmission,미션오일 교환 패키지,350000
24100,마세라티,쿠페,2021,스포츠,filter,실내 에어컨/히터 필터,50000
24101,마세라티,쿠페,2021,스포츠,battery,배터리 교체 (수입차전용),220000
24102,마세라티,쿠페,2021,스포츠,inspection,기본 무상 점검 (이벤트),0
24103,마세라티,쿠페,2020,기본형,engine,엔진오일 교환 (기본 합성유),150000
24104,마세라티,쿠페,2020,기본형,engine,엔진 플러싱 및 첨가제,80000
24105,마세라티,쿠페,2020,기본형,brake,앞 브레이크 패드 교환,120000
24106,마세라티,쿠페,2020,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24107,마세라티,쿠페,2020,기본형,brake,브레이크 오일 1:1 교환,90000
24108,마세라티,쿠페,2020,기본형,transmission,미션오일 교환 패키지,350000
24109,마세라티,쿠페,2020,기본형,filter,실내 에어컨/히터 필터,50000
24110,마세라티,쿠페,2020,기본형,battery,배터리 교체 (수입차전용),220000
24111,마세라티,쿠페,2020,기본형,inspection,기본 무상 점검 (이벤트),0
24112,마세라티,쿠페,2020,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24113,마세라티,쿠페,2020,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24114,마세라티,쿠페,2020,프리미엄,brake,앞 브레이크 패드 교환,120000
24115,마세라티,쿠페,2020,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24116,마세라티,쿠페,2020,프리미엄,brake,브레이크 오일 1:1 교환,90000
24117,마세라티,쿠페,2020,프리미엄,transmission,미션오일 교환 패키지,350000
24118,마세라티,쿠페,2020,프리미엄,filter,실내 에어컨/히터 필터,50000
24119,마세라티,쿠페,2020,프리미엄,battery,배터리 교체 (수입차전용),220000
24120,마세라티,쿠페,2020,프리미엄,inspection,기본 무상 점검 (이벤트),0
24121,마세라티,쿠페,2020,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24122,마세라티,쿠페,2020,스포츠,engine,엔진 플러싱 및 첨가제,80000
24123,마세라티,쿠페,2020,스포츠,brake,앞 브레이크 패드 교환,120000
24124,마세라티,쿠페,2020,스포츠,brake,뒤 브레이크 패드/센서 교환,140000
24125,마세라티,쿠페,2020,스포츠,brake,브레이크 오일 1:1 교환,90000
24126,마세라티,쿠페,2020,스포츠,transmission,미션오일 교환 패키지,350000
24127,마세라티,쿠페,2020,스포츠,filter,실내 에어컨/히터 필터,50000
24128,마세라티,쿠페,2020,스포츠,battery,배터리 교체 (수입차전용),220000
24129,마세라티,쿠페,2020,스포츠,inspection,기본 무상 점검 (이벤트),0
24130,마세라티,쿠페,2019,기본형,engine,엔진오일 교환 (기본 합성유),150000
24131,마세라티,쿠페,2019,기본형,engine,엔진 플러싱 및 첨가제,80000
24132,마세라티,쿠페,2019,기본형,brake,앞 브레이크 패드 교환,120000
24133,마세라티,쿠페,2019,기본형,brake,뒤 브레이크 패드/센서 교환,140000
24134,마세라티,쿠페,2019,기본형,brake,브레이크 오일 1:1 교환,90000
24135,마세라티,쿠페,2019,기본형,transmission,미션오일 교환 패키지,350000
24136,마세라티,쿠페,2019,기본형,filter,실내 에어컨/히터 필터,50000
24137,마세라티,쿠페,2019,기본형,battery,배터리 교체 (수입차전용),220000
24138,마세라티,쿠페,2019,기본형,inspection,기본 무상 점검 (이벤트),0
24139,마세라티,쿠페,2019,프리미엄,engine,엔진오일 교환 (기본 합성유),150000
24140,마세라티,쿠페,2019,프리미엄,engine,엔진 플러싱 및 첨가제,80000
24141,마세라티,쿠페,2019,프리미엄,brake,앞 브레이크 패드 교환,120000
24142,마세라티,쿠페,2019,프리미엄,brake,뒤 브레이크 패드/센서 교환,140000
24143,마세라티,쿠페,2019,프리미엄,brake,브레이크 오일 1:1 교환,90000
24144,마세라티,쿠페,2019,프리미엄,transmission,미션오일 교환 패키지,350000
24145,마세라티,쿠페,2019,프리미엄,filter,실내 에어컨/히터 필터,50000
24146,마세라티,쿠페,2019,프리미엄,battery,배터리 교체 (수입차전용),220000
24147,마세라티,쿠페,2019,프리미엄,inspection,기본 무상 점검 (이벤트),0
24148,마세라티,쿠페,2019,스포츠,engine,엔진오일 교환 (기본 합성유),150000
24149,마세라티,쿠페,2019,스포츠,engine,엔진 플러싱 및 첨가제,80000
